stype,rt,diff,correct
1,940.25,2,1
1,986.25,3,1
1,744.16,3,1
1,928.15,1,0
1,785.25,3,1
1,982.27,1,1
1,1067.2,1,1
1,822.25,1,1
1,698.25,2,1
1,1003.3,3,1
1,1192.2,1,1
1,749.14,3,1
1,908.23,3,1
1,941.28,1,0
1,844.18,2,1
1,792.16,3,0
1,893.25,3,1
1,630.18,0,1
1,1562.2,1,1
1,609.27,0,1
1,1518.3,1,1
1,759.26,2,1
1,948.23,2,1
1,732.29,0,1
1,1276.3,1,1
1,934.27,2,1
1,1469.2,2,0
1,911.23,2,1
1,1128.3,3,1
1,1544.3,2,0
1,1078.1,1,1
1,1689.3,2,1
1,1007.3,3,1
1,1199.2,3,1
1,860.2,3,1
1,759.19,0,1
1,957.25,3,1
1,956.25,3,1
1,747.16,3,0
1,1106.2,3,1
1,1155.3,1,1
1,1129.2,3,1
1,705.16,0,1
1,746.16,0,1
1,1201.3,2,0
1,1022.2,1,1
1,1322.2,2,1
1,858.12,3,1
1,957.24,2,1
1,756.24,0,1
1,978.13,3,0
1,992.24,2,1
1,1070.2,3,1
1,1209.3,2,0
1,1829.2,2,1
1,856.25,3,1
1,1738.2,1,1
1,1626.2,2,0
1,1493.2,1,1
1,1295.2,1,1
1,1368.2,1,0
1,1615.3,1,0
1,1083.2,2,1
1,1397.2,1,1
1,1258.2,1,1
1,1405.2,2,0
1,1234.2,2,0
1,1350.2,3,0
1,1358.3,2,0
1,1092.2,2,1
1,1421.2,1,0
1,1162.2,1,1
1,1432.3,3,0
1,2101.3,3,1
1,862.19,0,1
1,1200.2,2,0
1,813.25,0,1
1,1026.1,2,0
1,1398.2,1,0
1,1139.2,3,1
1,1146.3,2,1
1,1234.3,2,1
1,741.15,0,1
1,1053.2,3,1
1,912.25,2,1
1,1560.2,1,1
1,1367.2,1,1
1,1229.3,3,1
1,1057.2,3,1
1,892.28,2,1
1,1021.2,1,1
1,1105.3,1,1
1,1202.3,1,1
1,975.23,3,1
1,853.16,3,1
1,1136.3,2,1
1,1031.3,2,1
1,1099.3,1,0
1,693.19,0,0
1,1438.2,2,1
